Nome,Citta,Indirizzo,Telefono,Email,Categoria,Motivo,Recensioni,Demo URL,WhatsApp link,Email link,Inviato
Carrozzeria Rota Giovanni,Almenno San Bartolomeo BG,"Via Dante Alighieri, 93, 24030 Almenno San Bartolomeo BG",035 540798,info@carrozzeriarotagiovanni.it,SITO VECCHIO,no HTTPS,64,https://mirondavide.com/autofficine/bergamo/carrozzeria-rota-giovanni/,,mailto:info@carrozzeriarotagiovanni.it?subject=Sito%20nuovo%20per%20Rota%20Giovanni&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Rota%20Giovanni.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/bergamo/carrozzeria-rota-giovanni/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
CAR COLOMBO carrozzeria,Azzano San Paolo BG,"Via Papa Giovanni XXIII, 42, 24052 Azzano San Paolo BG",035 536766,newcarcolombo@gmail.com,SITO VECCHIO,no HTTPS,55,https://mirondavide.com/autofficine/bergamo/car-colombo-carrozzeria/,,mailto:newcarcolombo@gmail.com?subject=Sito%20nuovo%20per%20CAR%20COLOMBO%20carrozzeria&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20CAR%20COLOMBO%20carrozzeria.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/bergamo/car-colombo-carrozzeria/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Carrozzeria Marco Brevi,Grassobbio BG,"Via Bergamo, 21, 24050 Grassobbio BG",035 525057,info@carrozzeriabrevi.it,SITO VECCHIO,no HTTPS,51,https://mirondavide.com/autofficine/bergamo/carrozzeria-marco-brevi/,,mailto:info@carrozzeriabrevi.it?subject=Sito%20nuovo%20per%20Marco%20Brevi&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Marco%20Brevi.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/bergamo/carrozzeria-marco-brevi/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Bergamo Centraline,Bergamo BG,"Via Alessio Amighetti, 9, 24125 Bergamo BG",391 340 8137,,SITO VECCHIO,template economico,51,https://mirondavide.com/autofficine/bergamo/bergamo-centraline/,,,
Carrozzeria Bergamo S.R.L,Bergamo BG,"Via F.lli, Via Fratelli Vicentini, 2, 24126 Bergamo BG",035 322100,info@carrozzeriabergamo.com,SITO VECCHIO,no HTTPS,40,https://mirondavide.com/autofficine/bergamo/carrozzeria-bergamo-s-r-l/,,mailto:info@carrozzeriabergamo.com?subject=Sito%20nuovo%20per%20Bergamo%20S.R.L&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Bergamo%20S.R.L.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/bergamo/carrozzeria-bergamo-s-r-l/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
"Autocarrozziere Frigeni Luigi & C. snc - carrozzeria, riparazioni auto",Torre Boldone BG,"Via Don L. Palazzolo, 14, 24020 Torre Boldone BG",035 340242,carrozzeria.frigeni@virgilio.it,SITO VECCHIO,no HTTPS,38,https://mirondavide.com/autofficine/bergamo/autocarrozziere-frigeni-luigi-c-snc-carrozzeria-ri/,,mailto:carrozzeria.frigeni@virgilio.it?subject=Sito%20nuovo%20per%20Autocarrozziere%20Frigeni%20Luigi&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Autocarrozziere%20Frigeni%20Luigi.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/bergamo/autocarrozziere-frigeni-luigi-c-snc-carrozzeria-ri/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Galizzi Factory Racer,Bergamo BG,"Via Bartolomeo de Osa, 8, 24124 Bergamo BG",035 240698,,SITO VECCHIO,no HTTPS,38,https://mirondavide.com/autofficine/bergamo/galizzi-factory-racer/,,,
Autofficina Elettrauto F.lli Vanotti,Bergamo BG,"Via Mauro Gavazzeni, 39, 24125 Bergamo BG",035 313230,i.vanotti@alice.it,SITO VECCHIO,no HTTPS,30,https://mirondavide.com/autofficine/bergamo/autofficina-elettrauto-f-lli-vanotti/,,mailto:i.vanotti@alice.it?subject=Sito%20nuovo%20per%20Elettrauto%20F.lli%20Vanotti&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20Elettrauto%20F.lli%20Vanotti.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/bergamo/autofficina-elettrauto-f-lli-vanotti/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Carrozzeria Crippa Srl - Carrozzeria Bergamo,Bergamo BG,"Via Giovanni Falcone, 19, 24126 Bergamo BG",035 246421,,SITO VECCHIO,no HTTPS,25,https://mirondavide.com/autofficine/bergamo/carrozzeria-crippa-srl-carrozzeria-bergamo/,,,
Carrozzeria Gentile,Gorle BG,"Via Don A. Mazzucotelli, 2, 24020 Gorle BG",035 452 0190,,SITO VECCHIO,"no HTTPS, non adatto al telefono",24,https://mirondavide.com/autofficine/bergamo/carrozzeria-gentile/,,,
CARROZZERIA GATTI Restauro auto d'epoca,Bergamo BG,"Via Maestri del Lavoro, 15, 24126 Bergamo BG",035 314861,info@carrozzeriagatti.com,SITO VECCHIO,no HTTPS,23,https://mirondavide.com/autofficine/bergamo/carrozzeria-gatti-restauro-auto-d-epoca/,,mailto:info@carrozzeriagatti.com?subject=Sito%20nuovo%20per%20GATTI%20Restauro%20auto&body=Buongiorno%2C%0A%0Ami%20chiamo%20Davide%2C%20realizzo%20siti%20web%20per%20attivit%C3%A0%20locali.%0AHo%20preparato%20una%20versione%20pi%C3%B9%20moderna%20del%20sito%20per%20GATTI%20Restauro%20auto.%0AEccolo%3A%20https%3A//mirondavide.com/autofficine/bergamo/carrozzeria-gatti-restauro-auto-d-epoca/%0A%0ALavoro%20da%20solo%20%E2%80%94%20niente%20agenzie.%20Il%20prezzo%20parte%20da%20%E2%82%AC500%20per%20una%20homepage%20completa%2C%20consegnata%20in%2072%20ore.%0A%0ASe%20vi%20interessa%2C%20possiamo%20sentirci%2010%20minuti%20%E2%80%94%20anche%20al%20telefono%20o%20passo%20di%20persona.%0A%0AUn%20saluto%2C%0ADavide%20%E2%80%94%20379%20210%206196%0A%0A---%0APer%20non%20ricevere%20altri%20messaggi%3A%20rispondete%20%27rimuovi%27.,
Autodemolizioni Zambelli,Bergamo BG,"Via ai, Via Campi Spini, 23/31, 24127 Bergamo BG",035 254358,info@zambellidino.it,SITO OK,sembra moderno,442,,,,
Autofficina Carrozzeria Foppoli Srl,Grassobbio BG,"Via XXV Aprile, 44, 24050 Grassobbio BG",035 526679,,SITO OK,sembra moderno,403,,,,
A-bike,Bergamo BG,"Viale Giulio Cesare, 1, 24123 Bergamo BG",347 818 4422,,SITO OK,sembra moderno,338,,,,
Carrozzeria Italia S95 srl,Treviolo BG,"Via Fratelli Bandiera, 36, 24048 Treviolo BG",035 432 7241,,SITO OK,sembra moderno,280,,,,
Autofficina M.G.,Pistoia PT,"Via delle Tavole, 21, 51100 Pistoia PT",0573 903037,,SITO OK,sembra moderno,201,,,,
Ubiali Riparazioni Allestimenti Veicoli Industriali,Treviolo BG,"Via Leuceriano, 5/7, 24048 Treviolo BG",035 692144,ubiali@ubialispa.it,SITO OK,sembra moderno,169,,,,
Alva Revisioni S.c.a.r.l.,Bergamo BG,"Via Carlo Serassi, 18, 24124 Bergamo BG",035 233727,alva.revisioni@gmail.com,SITO OK,sembra moderno,163,,,,
Autogiustranti Snc,Bergamo BG,"Via Giovanni Finazzi, 2c, 24127 Bergamo BG",035 252223,autogiustranti@gmail.com,SITO OK,sembra moderno,135,,,,
Carrozzeria f.lli Locatelli,Villa d'Almè BG,"Via Pradelle, 5, 24018 Villa d'Almè BG",035 541458,carrozzeriafllilocatellisrl@gmail.com,SITO OK,sembra moderno,134,,,,
Carrozzeria Albizzati Snc Di Albizzati Romano E Marco,Bergamo BG,"Via Arrigo Boito, 18, 24125 Bergamo BG",035 237827,carrozzeriaalbizzati@tiscali.it,SITO OK,sembra moderno,111,,,,
Autofficina M.G. Di Mascheretti & C. Snc,Bergamo BG,"Via Vittorio Gasparini, 105, 24125 Bergamo BG",035 312433,autofficinamgsnc@gmail.com,SITO OK,sembra moderno,91,,,,
Autofficina Manzoni Cristian,Bergamo BG,"Via Vittore Ghislandi, 24, 24125 Bergamo BG",035 358582,info@manzonicristian.it,SITO OK,sembra moderno,89,,,,
CARROZZERIA EUROCAR S.R.L.,Levate BG,"Viale Italia, 1, 24040 Levate BG",035 337255,,SITO OK,sembra moderno,81,,,,
Autofficina Rigamonti,Bolgare BG,"Via Lago d'Iseo, 13/15, 24060 Bolgare BG",035 442 3308,autofficinarigamonti@gmail.com,SITO OK,sembra moderno,75,,,,
Carrozzeria Europa di Parsani Andrea,Tribulina BG,"Via Valle Gavarnia, 5/7, 24020 Tribulina BG",035 459 7003,,SITO OK,sembra moderno,74,,,,
Carrozzeria Ghicar,Ponte San Pietro BG,"Via E. Fermi, 4, 24036 Ponte San Pietro BG",035 463218,,SITO OK,sembra moderno,71,,,,
Carrozzeria Monzani & Zanardi Snc,Stezzano BG,"Via Fiume Po, 315, 24040 Stezzano BG",035 592949,,SITO OK,sembra moderno,69,,,,
Carrozzeria bergamo - Stefy Car Service,Curno BG,"Via Lega Lombarda, 3, 24035 Curno BG",035 466286,,SITO OK,sembra moderno,67,,,,
Officina Auto Bergamo - M.M. Auto,Paladina BG,"Via 8 Marzo, 19, 24030 Paladina BG",035 545595,mmauto2001@gmail.com,SITO OK,sembra moderno,63,,,,
Autofficina Rota Casimiro Srl,Brembate di Sopra BG,"Via Tresolzio, 7, 24030 Brembate di Sopra BG",035 620450,ivanrota.off@virgilio.it,SITO OK,sembra moderno,60,,,,
Giovicar,Nembro BG,"Via Raul Follerau, Raul, 23, 24027 Nembro BG",035 522083,carrozzeria.giovicar@gmail.com,SITO OK,sembra moderno,56,,,,
"Carrozzeria Colleoni - Italian Design | Carrozzeria, Rent Car, Tappezzeria, Wrapping, Officina",Bergamo BG,"Via Campi Spini, 41, 24127 Bergamo BG",035 261775,,SITO OK,sembra moderno,55,,,,
Auto Klima Center sas di Tombini Gianbattista,Bergamo BG,"Via Guido Galimberti, 1/b/interno 21, 24124 Bergamo BG",035 345111,autoklimacenter@gmail.com,SITO OK,sembra moderno,54,,,,
Bolognini Leonardo Autoriparazioni,Bergamo BG,"Via Ferruccio dell'Orto, 8, 24126 Bergamo BG",335 824 4043,,SITO OK,sembra moderno,53,,,,
Carrozzeria F.lli Butta di Emilio e Nicola,Palazzago BG,"Via Brocchione, 2, 24030 Palazzago BG",345 375 4554,carrozzeriabuttasas@legalmail.it,SITO OK,sembra moderno,53,,,,
Autofficina Ale Srl,Ranica BG,"Via Antonio Locatelli, 13, 24020 Ranica BG",035 514448,,SITO OK,sembra moderno,50,,,,
Officina Mille Miglia Di Bonacorsi Giovanni,Bergamo BG,"Circonvallazione delle Valli, 35, 24125 Bergamo BG",035 236819,ufficiovendite.millemiglia@gmail.com,SITO OK,sembra moderno,46,,,,
Carrozzeria Carpineti,Mozzo BG,"Via A. Mozzi, 49, 24030 Mozzo BG",035 527821,carcarpi@hotmail.it,SITO OK,sembra moderno,44,,,,
Carrozzeria Vanotti Marco - Almé - Bergamo,Almè BG,"Viale Antonio Locatelli, 49, 24011 Almè BG",347 287 3557,,SITO OK,sembra moderno,40,,,,
Autofficina E Gommista Bacis Bruno,Bergamo BG,"Via C. Baioni, 18, 24123 Bergamo BG",035 239844,,SITO OK,sembra moderno,38,,,,
Carrozzeria Bergamasca,Pedrengo BG,"Via Levata, 48, 24066 Pedrengo BG",035 662626,carrberg@gmail.com,SITO OK,sembra moderno,38,,,,
Autofficina Giulio Di Betoschi Fulvio & C. (S.N.C.),Bergamo BG,"Via Milazzo, 2, 24124 Bergamo BG",035 221090,,SITO OK,sembra moderno,36,,,,
Autofficina Soccorso Stradale Aci Bergamo Offredi,Val Brembilla BG,"Via F. Gervasoni, 59, 24012 Val Brembilla BG",0345 98005,,SITO OK,sembra moderno,35,,,,
Carrozzeria Bergamo S.R.L,Bergamo BG,"Via per Grumello, 24127 Bergamo BG",035 250607,info@carrozzeriabergamo.com,SITO OK,sembra moderno,35,,,,
Carrozzeria Carrara,Albino BG,"Via Lunga, 2, 24021 Albino BG",035 772455,,SITO OK,sembra moderno,31,,,,
Stazione di servizio Esso Z Wash,Bergamo BG,"Via Cesare Correnti, 46, 24124 Bergamo BG",339 257 7330,,SITO OK,sembra moderno,31,,,,
